66	32	0.10342141193478437
66	70	0.1632065906210393
66	73	0.14079378963481304
66	86	0.09335218210816298
67	22	0.18354278874925195
67	35	0.1338216044380727
67	4	0.11512762762762763
67	43	0.0787352387472189
67	45	0.10666713038639447
67	98	0.09360598199298031
67	1	0.1153875094055681
68	82	0.06997670355270821
69	43	0.037775971247646756
69	58	0.06505880272349455
7	69	0.08375806999660211
7	44	0.054538845691889506
70	26	0.09380201315685187
70	40	0.09064797794117647
70	43	0.050637514975183984
70	60	0.07662508632596686
70	73	0.086267220642904
70	81	0.04240111779879622
71	56	0.16168000000000002
71	57	0.12144140309587446
71	75	0.23002576708452552
71	83	0.14902450764519728
71	11	0.2453662484823958
71	40	0.15921743697478993
71	45	0.1204942589841557
72	70	0.13146261089987327
72	86	0.07519501232419894
72	88	0.08594961882664899
72	92	129.655
72	106	129.655
72	32	0.08330575857360856
72	40	0.11916819852941177
72	50	0.09316973268180512
72	54	0.13667076598735067
72	65	0.07136645108022568
73	38	0.09999687617143573
73	6	114.325
73	74	0.0760392417692052
73	81	0.049150902837489255
74	41	0.12054865127999542
74	58	0.13294721018657704
74	78	0.086657060518732
74	79	0.1442898272552783
74	14	0.1193569727441122
74	30	0.124
75	20	0.04071087485359042
75	21	0.05318385122410546
75	47	0.035151114395736906
75	48	0.024331694783565273
75	64	0.050519195561332164
75	87	0.03531181619256018
76	17	0.0762537681556591
76	21	0.06550141242937854
76	52	0.07434497269675869
76	58	0.08201432487399417
76	69	0.12606184165817194
76	89	0.05430645822354938
77	40	0.09674479166666666
77	57	0.07379105872730725
77	1	0.07920115374968648
77	114	105.25833333333333
77	12	0.07291041329946894
77	17	0.08653740750890655
78	27	0.1651931447225245
78	62	0.12960657370517928
79	50	0.0748778384593274
79	60	0.08095649171270719
8	36	0.10831581713084604
8	38	0.09014588279395228
8	57	0.07225167594093677
8	76	0.11111859838274935
80	48	0.04256229181571316
80	52	0.1055925721824224
80	59	0.06367884354211266
81	36	0.24445612191276933
82	31	0.15563814358230602
82	93	0.1372501998401279
83	76	0.12532794249775384
83	105	116.24166666666667
83	29	0.12183951551854658
83	51	0.10425261584454411
83	69	0.1579907124249632
84	1	0.0797592174567344
84	26	0.10081635888087502
85	60	0.15018128453038676
85	82	0.11258008153756552
86	28	0.1716846101188624
86	50	0.12390413912043692
87	19	0.2430851063829787
87	60	0.16569406077348067
87	66	0.13249462866609715
88	68	0.12555139409071994
88	83	0.129772743565847
89	1	0.128510158013544
89	48	0.05518127899194573
89	58	0.15102131046069503
89	6	170.79000000000002
89	74	0.11359494512803459
9	58	0.10916084534441595
9	62	0.09221862549800797
9	74	0.08210841370136349
9	40	0.11346507352941178
9	42	0.1402840909090909
9	47	0.05762184449025634
90	2	94.43333333333334
90	25	0.0695744001571748
90	4	0.0708958958958959
90	48	0.03051087366242798
90	72	0.0728343167123006
90	93	0.07548627764455103
91	52	0.126633602190939
91	60	0.12274257596685084
91	22	0.18908837023738279
93	18	0.18289473684210528
93	36	0.13147661586967946
94	56	0.16144333333333336
94	58	0.1529533999469449
95	37	0.19524084407671094
95	49	0.2883121803371851
96	95	0.07532194480946125
97	33	0.19816733396623604
98	1	0.12326937547027841
98	37	0.1681226348534411
98	46	0.13019550186759915
98	73	0.14329761644434727
